Date,Region,Channel,Product category,Traffic source,Net Sales,Sq Footage,Total Transactions,Units Sold,Total Visitors,Number of Sales,Store Entrances,Website Sessions,Total Gross Profit,Avg Inventory Cost,COGS,Avg Inventory Value,Beginning Inventory,Recorded Value,Actual Value,Retail Sales,Start Customers,End Customers,New Customers,Customers Lost,Sales Marketing Expenses,Avg Purchase Value,Avg Purchase Frequency,Avg Customer Lifespan Years,Revenue From Ads,Cost Of Ads,Total Revenue,Total Expenses,Cash,Marketable Securities,Accounts Receivable,Current Liabilities,Current Assets
2025-01-08,Central,In-Store,Apparel,Direct,59678.47,1592,1232,3612,19199,1232,10498,4486,29470.33,48183.42,30208.14,25396.05,7466,61443.52,58503.53,59678.47,2165,2280,169,54,2502.04,48.44,3.61,4.16,16601.25,3030.52,59678.47,55491.62,35081.37,6030.45,10534.43,19132.21,59265.07
2025-01-19,East,In-Store,Electronics,Social,61481.56,2486,304,639,4028,304,3254,1397,26288.96,41972.19,35192.6,36484.75,1149,62664.65,58923.76,61481.56,5283,5275,205,213,2595.93,202.24,4.92,3.08,9219.56,4551.37,61481.56,49954.3,8103.08,4922.74,3552.66,63083.25,27523.9
2025-02-04,East,In-Store,Apparel,Direct,80412.65,4023,615,872,12514,615,11252,4100,36017.46,49892.52,44395.19,66334.94,2105,82471.36,78998.43,80412.65,2259,2230,129,158,7702.41,130.75,1.64,1.86,12658.09,4131.27,80412.65,52515.76,21307.73,548.42,11311.61,65943.83,53068.24
2025-02-18,Central,In-Store,Beauty,Paid Search,10499.54,5323,994,2337,28722,994,12937,8214,5212.48,4993.18,5287.06,7808.76,2883,10684.81,10596.44,10499.54,3419,3754,393,58,3032.5,10.56,4.51,3.78,10359.14,2847.57,10499.54,7966.37,16628.27,9006.87,18019.9,65965.3,45997.67
2025-02-22,East,In-Store,Sports,Paid Search,21759.21,4240,481,1490,11747,481,9060,2599,6853.0,19077.47,14906.21,20327.17,2099,22206.36,21969.01,21759.21,7521,7378,56,199,8355.22,45.24,6.13,3.54,8192.13,3784.46,21759.21,14869.85,29668.28,17084.53,20905.11,52984.39,73756.07
2025-03-04,Central,In-Store,Home,Organic Search,38983.41,1900,336,1016,11990,336,4908,3142,11704.91,30956.73,27278.5,30125.86,1345,39487.21,37961.23,38983.41,6215,6262,421,374,3886.32,116.02,7.71,1.5,4883.38,1706.16,38983.41,32934.48,5080.86,8137.18,7012.06,16472.81,29267.86
2025-03-11,Central,In-Store,Apparel,Email,45501.21,2626,1991,5634,24984,1991,14525,3591,18490.69,25195.97,27010.52,38468.06,11743,46673.71,45066.3,45501.21,3629,3482,107,254,3030.55,22.85,7.54,2.76,2866.57,1126.48,45501.21,36204.02,55719.33,4693.24,19576.59,29071.59,91529.58
2025-03-12,East,In-Store,Sports,Paid Search,113679.97,2766,955,2997,24641,955,20504,8140,49412.3,91909.92,64267.67,71686.8,7015,114258.25,112568.4,113679.97,3639,3728,307,218,1561.34,119.04,2.48,3.07,10224.29,1991.67,113679.97,86130.71,46718.98,9339.46,9376.47,34738.7,86940.95
2025-04-11,East,In-Store,Home,Social,72763.03,3352,539,750,20923,539,14457,2548,29123.2,59393.9,43639.83,62480.45,1598,74792.02,70027.62,72763.03,5186,5172,223,237,8100.46,135.0,3.33,1.33,7826.18,3022.85,72763.03,48423.37,41074.38,11795.87,10317.28,29699.41,81931.66
2025-04-15,Central,In-Store,Electronics,Paid Search,151904.59,5615,375,447,13752,375,12221,1452,75064.31,98095.04,76840.28,99520.02,1042,152673.49,142682.35,151904.59,7707,7605,284,386,8494.79,405.08,5.38,3.33,20543.4,6268.85,151904.59,134500.62,34573.37,15787.51,12770.28,66121.39,92987.17
2025-04-16,Central,In-Store,Home,Organic Search,51814.24,1746,436,864,5780,436,3747,1117,28346.9,45984.84,23467.34,29603.65,1870,52549.46,49522.34,51814.24,4136,3929,81,288,3411.62,118.84,3.79,2.75,8723.5,4509.82,51814.24,43585.51,54961.18,13650.91,22729.77,66722.77,100222.96
2025-05-14,Central,In-Store,Sports,Paid Search,108244.35,5409,2132,5823,34514,2132,33635,8301,40758.84,81746.84,67485.51,65793.89,8818,108458.54,101133.48,108244.35,5773,5653,280,400,5952.87,50.77,3.95,2.65,21119.11,6485.6,108244.35,89038.71,24927.07,1325.63,10159.43,25760.53,56150.3
2025-05-15,Central,In-Store,Apparel,Organic Search,150590.16,1734,1190,3738,17281,1190,13838,2246,60855.79,110251.17,89734.37,141700.02,5070,154424.13,153998.02,150590.16,8644,8467,115,292,8490.38,126.55,5.09,4.03,20065.8,7624.69,150590.16,126652.8,51477.07,19587.51,21255.62,43824.83,134830.21
2025-06-02,East,In-Store,Electronics,Organic Search,149744.03,1828,725,1639,11640,725,10018,3561,49530.72,89595.59,100213.31,99790.6,2428,151646.54,143189.25,149744.03,4988,5139,403,252,3414.6,206.54,7.4,2.02,7586.67,2787.33,149744.03,109290.09,16893.56,15816.97,10726.18,21108.97,73373.89
2025-06-20,East,In-Store,Electronics,Direct,41453.0,5715,1333,2152,21966,1333,14604,7397,13340.1,31168.14,28112.9,39641.99,3152,42454.21,42199.23,41453.0,4705,4738,390,357,6765.1,31.1,6.84,4.94,15295.14,3760.74,41453.0,34866.24,38135.12,10151.57,22808.85,53572.3,82988.14
2025-07-09,East,In-Store,Beauty,Social,142709.7,5320,628,1700,22690,628,9210,8904,58247.55,69121.87,84462.15,88754.67,2563,143683.6,135233.21,142709.7,8764,8783,278,259,13281.32,227.24,7.32,3.36,12287.76,4693.51,142709.7,116767.1,38705.17,10389.81,5635.75,32342.72,81357.13
2025-07-14,East,In-Store,Beauty,Social,85099.32,3844,1574,2064,29627,1574,15593,6171,28868.9,34195.57,56230.42,52073.02,4009,87083.59,82321.64,85099.32,6490,6690,349,149,3072.0,54.07,3.66,1.9,19340.25,3577.02,85099.32,54689.89,50789.63,4917.09,7921.87,48329.38,79250.5
2025-07-16,East,In-Store,Beauty,Paid Search,93100.06,3722,189,419,4940,189,4353,1770,42576.79,55482.99,50523.27,57592.61,958,94693.71,94348.16,93100.06,2030,2214,286,102,10342.5,492.59,5.47,3.46,9968.14,2214.88,93100.06,75802.16,48218.35,15350.06,8997.64,28162.17,89843.83
2025-07-23,East,In-Store,Apparel,Direct,81073.88,5251,2173,3963,41206,2173,22484,4446,22763.86,62583.41,58310.02,73602.76,6218,83472.99,81930.87,81073.88,2869,2880,315,304,7314.77,37.31,7.55,3.47,5106.86,2822.02,81073.88,75888.9,24324.11,5002.02,19073.11,63368.46,70480.07
2025-07-31,Central,In-Store,Apparel,Social,169853.45,4924,1518,2007,23798,1518,21993,7277,59466.57,69063.21,110386.88,144598.11,4857,174588.83,167689.5,169853.45,7180,7131,306,355,13694.14,111.89,6.0,1.81,11012.09,3148.38,169853.45,151919.0,50652.87,2407.15,4801.03,32190.9,101240.48
2025-08-22,East,In-Store,Apparel,Email,53664.91,2016,1875,2309,45217,1875,37506,9527,14615.08,43298.76,39049.83,32485.18,4134,53682.25,52463.21,53664.91,3437,3590,400,247,10586.29,28.62,6.43,3.51,14759.51,6894.46,53664.91,44223.41,11270.71,10622.92,10414.03,38222.83,42053.21
2025-08-25,East,In-Store,Beauty,Direct,37331.09,3165,714,1957,11385,714,5232,2983,15061.47,18936.67,22269.62,32980.41,3802,37402.85,34575.66,37331.09,5958,6074,374,258,12415.36,52.28,2.69,2.57,24059.98,5153.2,37331.09,35275.27,35946.9,4542.29,15044.75,47576.35,65428.06
2025-08-27,Central,In-Store,Apparel,Social,148053.29,5719,1177,2091,17110,1177,11057,2878,66108.37,95352.35,81944.92,68030.06,4032,150811.65,149502.39,148053.29,4986,5166,321,141,13355.2,125.79,4.65,1.06,3227.69,1937.21,148053.29,97201.64,13134.66,19743.24,8641.05,17466.65,61927.97
2025-08-28,Central,In-Store,Electronics,Organic Search,173048.29,5891,1186,2735,24126,1186,12723,2462,53008.95,82146.04,120039.34,131614.09,5752,174577.2,172010.99,173048.29,8313,8689,466,90,3779.88,145.91,7.75,1.6,4760.51,887.95,173048.29,163255.48,16355.14,699.95,6107.53,56928.29,62646.85
2025-08-30,East,In-Store,Beauty,Email,50386.94,2719,1138,1422,19230,1138,17728,7408,22814.31,42386.79,27572.63,41343.52,3505,50831.63,47099.2,50386.94,5699,5960,272,11,12617.49,44.28,6.24,1.82,3087.53,1382.92,50386.94,34130.83,39985.45,16759.86,24937.84,8913.85,94086.21
2025-09-20,East,In-Store,Home,Paid Search,73344.84,2193,986,2133,13402,986,5452,1431,20317.46,45867.5,53027.38,61018.08,5141,73363.77,67838.21,73344.84,2043,2181,292,154,3138.42,74.39,6.8,4.68,10860.81,3436.43,73344.84,53220.15,8739.79,10915.5,2184.46,47610.24,40145.17
2025-09-23,Central,In-Store,Apparel,Paid Search,70740.35,5502,91,233,1813,91,1449,584,38464.8,46350.12,32275.55,50592.19,350,71310.47,70892.42,70740.35,5798,5841,278,235,14599.89,777.37,4.88,3.73,10386.39,4976.8,70740.35,60939.75,10287.39,12824.72,24769.3,9246.51,63059.07
2025-10-12,Central,In-Store,Home,Organic Search,151598.37,2216,1656,3571,27681,1656,15023,8115,66410.89,65340.32,85187.48,69685.51,8596,155348.13,153585.89,151598.37,3282,3234,169,217,7224.7,91.54,3.81,2.11,13774.96,5980.59,151598.37,108563.49,12387.73,2704.41,8196.35,62179.43,44194.14
2025-11-02,East,In-Store,Sports,Direct,13459.87,3848,738,1919,33110,738,23264,10596,3557.87,11635.2,9902.0,14746.36,4553,13706.15,13553.71,13459.87,8810,8932,171,49,12876.75,18.24,6.35,3.65,5887.81,1227.28,13459.87,12758.97,18293.95,12297.38,11867.35,52388.96,46882.59
2025-11-14,East,In-Store,Apparel,Email,122522.78,2497,718,1635,12065,718,8069,1367,51211.7,51675.14,71311.08,102461.15,2405,123977.63,119760.17,122522.78,6747,6792,387,342,1862.38,170.64,5.04,2.92,25894.23,7119.79,122522.78,86786.16,42324.71,10289.77,6353.04,15396.07,89705.86
2025-11-17,Central,In-Store,Sports,Email,75078.52,2115,1196,2926,56856,1196,27408,15104,32218.1,63484.83,42860.42,39866.2,4634,75736.72,70273.56,75078.52,3012,3239,475,248,1714.63,62.77,6.53,2.82,24060.89,5824.69,75078.52,45081.25,33247.69,1868.91,3216.72,48792.98,50293.18
2025-11-18,Central,In-Store,Electronics,Email,124033.46,3458,1429,4445,19230,1429,8287,4979,34295.59,84325.66,89737.87,116770.9,6856,127714.27,126447.91,124033.46,6476,6937,474,13,5583.91,86.8,2.73,4.0,10706.0,3467.57,124033.46,94796.22,15999.5,8981.02,4807.95,50741.14,64819.74
2025-11-21,East,In-Store,Beauty,Paid Search,37072.93,5659,192,461,2697,192,1447,624,15822.44,24641.5,21250.49,24132.25,963,37870.25,35175.47,37072.93,7733,7749,161,145,11868.38,193.09,5.12,2.77,9829.32,3254.81,37072.93,33091.21,48192.07,10805.31,15213.1,48203.67,81450.15
2025-12-03,Central,In-Store,Beauty,Organic Search,86558.85,1793,1686,2637,32445,1686,27519,4451,25413.75,70973.62,61145.1,64322.59,5937,88161.7,87390.04,86558.85,3058,3157,344,245,10840.95,51.34,2.86,1.56,2152.44,896.81,86558.85,54516.48,47206.12,15191.85,7108.65,18059.94,88803.4
2025-12-05,Central,In-Store,Beauty,Email,105981.68,4929,97,148,2840,97,1246,999,53034.27,92384.11,52947.41,66931.44,278,106211.88,104411.06,105981.68,3566,3468,163,261,9841.27,1092.59,5.45,3.88,7111.89,2055.04,105981.68,66200.13,36599.69,12118.08,21503.23,69845.6,90300.43
2025-12-09,East,In-Store,Home,Social,78608.06,4170,388,504,8128,388,7069,1075,39435.69,32492.68,39172.37,53304.52,1255,79287.91,74529.58,78608.06,8896,8869,268,295,7590.81,202.6,3.8,3.87,13498.32,2995.21,78608.06,49912.76,5710.29,10424.66,6609.2,11383.36,38735.51
2025-12-13,East,In-Store,Sports,Social,57040.89,5257,849,1592,29836,849,24484,6928,16552.79,32876.64,40488.1,36949.42,3326,58485.29,57887.17,57040.89,2321,2505,444,260,12451.27,67.19,3.59,3.76,5476.14,1136.15,57040.89,48422.06,7079.21,10680.29,12324.94,46370.56,41169.27
2025-12-14,East,In-Store,Sports,Paid Search,69737.87,4388,274,672,5350,274,5061,1643,19730.06,49665.22,50007.81,64360.51,1533,70177.77,67868.74,69737.87,4828,5172,380,36,14700.76,254.52,7.11,3.12,8464.31,3303.82,69737.87,48232.99,37012.33,3866.33,19574.03,32900.51,79760.84
2025-12-21,East,In-Store,Beauty,Organic Search,86169.76,3022,370,974,6841,370,6560,1736,22152.29,43714.88,64017.47,56071.56,1186,86260.98,81909.95,86169.76,8128,8447,481,162,14812.35,232.89,3.23,2.15,5912.49,1276.46,86169.76,71326.44,7944.16,12651.44,24037.27,69828.02,61454.34
2025-12-25,Central,In-Store,Apparel,Social,48529.99,3407,1899,4719,26659,1899,20495,4209,15289.82,26385.98,33240.17,34107.81,10218,49588.2,47369.94,48529.99,3149,3055,187,281,11462.2,25.56,3.2,1.21,20629.67,5844.46,48529.99,33772.9,51480.25,17342.67,24996.6,49542.15,104051.86
2025-12-30,Central,In-Store,Apparel,Email,131523.92,3037,2079,4254,30006,2079,13249,4631,42962.32,63983.17,88561.6,123057.9,9507,132237.74,128547.37,131523.92,4052,3923,71,200,9056.75,63.26,1.96,4.41,13830.07,2539.63,131523.92,82554.63,41976.27,12401.63,19371.63,67611.37,110666.9
2026-01-02,East,In-Store,Apparel,Paid Search,127983.52,5760,1072,2546,17653,1072,10833,5289,39761.75,91361.51,88221.77,105083.06,6282,128728.01,122528.85,127983.52,4976,5170,428,234,10228.14,119.39,5.37,3.37,17495.46,4748.59,127983.52,107729.69,35397.8,11649.3,4166.67,58990.18,82738.69
2026-01-12,East,In-Store,Electronics,Organic Search,120506.53,3970,252,364,5018,252,2428,1082,60563.44,85124.06,59943.09,53749.16,680,122569.92,122319.6,120506.53,2252,2386,246,112,1916.89,478.2,5.3,4.55,16172.25,7381.91,120506.53,98174.28,26721.98,6661.62,10649.58,67400.2,60157.93
2026-01-21,Central,In-Store,Beauty,Direct,10953.24,3429,880,2428,39497,880,30433,7181,4064.88,9320.31,6888.36,7766.53,5282,10992.65,10199.11,10953.24,7451,7702,499,248,2330.32,12.45,4.83,4.43,2118.68,717.2,10953.24,7459.85,37895.97,8536.26,14231.41,25143.89,62993.6
2026-01-22,Central,In-Store,Beauty,Organic Search,95397.04,1621,1088,2353,26226,1088,21702,3190,29699.51,54713.01,65697.53,93318.31,4116,97559.46,93159.89,95397.04,3332,3267,35,100,7455.37,87.68,6.4,2.49,22343.09,4634.64,95397.04,85859.19,7423.44,7616.18,22858.26,24588.93,65893.37
2026-02-08,East,In-Store,Beauty,Social,104036.1,4968,2073,5822,28539,2073,24459,5975,38523.04,41869.12,65513.06,75686.05,7890,105565.98,99202.14,104036.1,8219,8012,51,258,8596.36,50.19,2.95,4.52,28384.13,6925.15,104036.1,89418.62,36248.43,18051.44,9815.65,44511.15,86821.33
2026-02-16,East,In-Store,Electronics,Direct,14675.52,2652,1127,1843,20457,1127,15386,5354,7384.43,7129.89,7291.09,8533.68,2868,15079.66,14316.43,14675.52,8571,8388,26,209,4014.44,13.02,7.06,1.56,6537.75,3378.67,14675.52,11466.41,9107.08,13724.6,13607.75,49336.08,38999.53
2026-03-21,Central,In-Store,Sports,Organic Search,59906.34,2691,837,1787,24716,837,23587,8976,15711.18,26529.77,44195.16,47226.32,2162,61204.48,56647.52,59906.34,2529,2768,403,164,6279.17,71.57,7.59,3.59,14909.09,4208.03,59906.34,44975.2,56208.71,8013.15,24883.67,66041.32,103273.43
2026-03-29,East,In-Store,Electronics,Paid Search,134729.46,5467,81,159,2030,81,1623,277,34666.06,68429.87,100063.4,126208.02,322,138170.48,134554.12,134729.46,7729,7885,480,324,3709.84,1663.33,4.38,3.53,9802.27,1968.05,134729.46,111381.92,52085.87,12378.15,15820.74,45475.42,118147.17
2026-04-01,East,In-Store,Sports,Direct,73931.6,4160,1544,3122,43172,1544,29932,9894,28380.78,59162.9,45550.82,43377.31,6219,75886.66,71259.42,73931.6,4594,4597,391,388,5431.02,47.88,6.49,2.72,15611.78,6366.42,73931.6,69452.89,36540.29,9897.84,12886.87,33821.26,72338.19
2026-04-02,East,In-Store,Sports,Email,33504.29,5270,1546,2832,37581,1546,18085,9110,16853.52,26525.38,16650.77,19728.73,4663,34232.05,31638.39,33504.29,6069,6035,157,191,2242.15,21.67,5.76,4.6,5150.55,2315.9,33504.29,24001.84,29756.75,10638.59,19367.7,59868.75,65681.66
2026-04-05,East,In-Store,Apparel,Paid Search,147531.1,5726,1763,5558,46646,1763,45445,12026,69144.58,83202.68,78386.52,69386.69,10296,148957.41,147991.31,147531.1,5066,4925,88,229,5432.05,83.68,4.78,3.89,12466.05,4375.49,147531.1,115242.73,10582.53,6036.86,22173.54,23320.56,59608.94
2026-04-18,Central,In-Store,Beauty,Organic Search,123028.14,4152,1091,1941,26299,1091,17012,7206,56165.49,70830.76,66862.65,66851.78,4070,123568.43,117886.3,123028.14,3584,3717,428,295,11712.95,112.77,3.71,1.22,3083.43,807.72,123028.14,74136.43,58029.25,13208.98,2394.17,24973.44,93687.93
2026-04-21,Central,In-Store,Apparel,Email,61670.9,5514,1720,4456,72908,1720,62472,11215,26136.06,53330.7,35534.84,39030.44,8676,63191.06,59755.51,61670.9,5638,5874,247,11,6591.77,35.86,2.3,3.77,13614.0,6303.73,61670.9,39434.77,46369.13,360.69,19941.28,32460.95,78380.23
2026-04-27,East,In-Store,Home,Social,37019.59,5379,1897,5144,47395,1897,31119,7496,15838.16,30829.91,21181.43,23489.47,7077,37920.5,36059.14,37019.59,8307,8327,238,218,14487.94,19.51,4.9,1.08,2441.93,1489.65,37019.59,33994.45,38143.02,11521.35,4027.59,55051.53,60738.8
2026-05-01,Central,In-Store,Beauty,Paid Search,33921.04,4612,1790,2532,34221,1790,27702,4162,12950.07,25258.43,20970.97,25936.28,3602,33924.98,31357.56,33921.04,5658,5769,331,220,12698.69,18.95,4.94,2.1,9586.5,4319.33,33921.04,23161.23,38564.83,543.51,10631.42,12460.47,57520.64
2026-05-03,East,In-Store,Home,Direct,99817.24,3383,541,1672,11568,541,4648,1881,47629.18,43155.85,52188.06,74290.65,3541,102608.91,99100.12,99817.24,8288,8094,200,394,5269.57,184.51,5.19,1.4,23789.2,4350.95,99817.24,85505.34,20106.42,16844.88,4373.35,67853.05,63611.85
2026-05-08,Central,In-Store,Sports,Paid Search,169349.43,3687,1466,3084,22059,1466,9072,3717,91629.94,71508.07,77719.49,100585.49,3983,170664.47,164711.04,169349.43,2706,2843,427,290,12468.02,115.52,6.55,2.81,2132.7,887.15,169349.43,138026.17,22085.31,6294.42,12274.19,45603.37,70829.57
2026-05-15,Central,In-Store,Electronics,Direct,34473.66,5560,1447,4000,46571,1447,31724,10339,14538.91,30637.06,19934.75,15967.55,6656,34807.05,32283.65,34473.66,5549,5782,294,61,2092.55,23.82,5.36,1.68,12483.35,3177.68,34473.66,25537.73,5978.84,16864.64,20754.0,36383.48,48387.74
2026-05-24,Central,In-Store,Beauty,Email,103046.78,3480,1339,1791,17174,1339,9756,1745,39139.4,41460.55,63907.38,98211.44,4045,104561.7,96262.52,103046.78,2361,2557,290,94,11722.53,76.96,3.58,1.22,21173.96,4726.57,103046.78,66146.78,32378.56,7173.2,5455.59,29812.75,74470.78
2026-05-26,Central,In-Store,Apparel,Email,118124.24,4651,1610,2806,22541,1610,18527,3656,37019.08,49826.65,81105.16,109897.44,4627,121623.71,119892.82,118124.24,3919,3801,102,220,10624.53,73.37,4.35,2.15,4758.0,2622.76,118124.24,108956.85,33835.5,12952.65,11391.14,30625.54,91148.52
2026-06-08,East,In-Store,Beauty,Paid Search,144966.73,3488,1842,4226,37587,1842,22365,13586,72265.63,65812.24,72701.1,71944.99,8241,145369.16,135712.85,144966.73,8774,9071,422,125,2473.66,78.7,7.23,3.49,12960.99,3837.36,144966.73,128737.08,59632.0,7285.67,14831.93,39516.12,103333.1
2026-06-12,Central,In-Store,Sports,Social,58348.46,4518,851,1276,11197,851,8121,3288,18405.03,44882.45,39943.43,50382.89,2033,59335.0,57941.99,58348.46,8880,8807,160,233,2199.4,68.56,1.98,1.06,17669.93,3713.24,58348.46,46328.14,41754.94,16171.5,17753.83,57497.88,90795.14
2026-06-14,Central,In-Store,Home,Social,135120.19,2153,2108,5921,51433,2108,47662,17537,42701.56,105738.33,92418.63,104976.82,7108,136623.02,132483.94,135120.19,8783,8805,337,315,8710.39,64.1,3.43,2.79,2490.62,864.01,135120.19,117903.33,21173.76,11229.47,11514.29,16229.55,75410.57
2026-06-18,Central,In-Store,Beauty,Social,122148.86,3136,303,967,5297,303,3577,949,53059.63,89956.8,69089.23,109724.3,2313,125298.41,116043.25,122148.86,4934,5210,354,78,8442.72,403.13,6.49,2.83,23024.05,7200.61,122148.86,76469.98,35109.65,12011.71,6533.41,39932.75,86572.06
2026-06-21,Central,In-Store,Apparel,Social,170296.46,5877,369,855,11577,369,8083,2536,78534.86,145435.55,91761.6,98308.27,2053,172197.91,162145.27,170296.46,7966,8134,229,61,8033.94,461.51,3.58,2.58,19220.44,3853.77,170296.46,132204.85,53052.07,5397.58,7925.49,46394.87,95867.62
2026-06-24,East,In-Store,Sports,Email,33362.84,4765,1472,4200,19969,1472,13768,2653,11193.84,24730.44,22169.0,19507.44,10406,33372.1,32526.06,33362.84,2713,2729,333,317,4812.06,22.66,4.21,4.73,30218.42,7369.18,33362.84,24922.64,49423.16,19223.25,21614.81,61328.87,96113.45
2026-06-26,East,In-Store,Apparel,Organic Search,33767.76,2041,951,3036,14080,951,7112,3863,11027.32,22976.35,22740.44,19216.83,3974,34641.41,32123.73,33767.76,2932,2811,222,343,14888.71,35.51,2.31,1.65,28344.22,5520.43,33767.76,27755.8,25798.91,7466.76,13382.9,55775.15,52413.62
2026-07-02,Central,In-Store,Beauty,Direct,79991.41,4975,1411,4512,18212,1411,7593,7154,27973.82,60356.24,52017.59,58555.83,7586,80290.22,75998.42,79991.41,8909,8966,120,63,13240.48,56.69,7.24,1.9,35425.07,7448.62,79991.41,75238.28,20428.95,6377.41,20701.09,21521.67,65074.2
2026-07-03,Central,In-Store,Electronics,Organic Search,93578.45,4323,988,2755,13084,988,8271,2482,48169.87,43579.48,45408.58,37978.45,5297,96189.46,92244.53,93578.45,8258,8215,86,129,6182.38,94.72,3.72,3.65,5503.62,1235.3,93578.45,79100.23,53799.93,14034.77,23148.91,16325.12,102377.15
2026-07-04,East,In-Store,Home,Organic Search,81847.35,5484,689,775,8674,689,8383,2916,32655.47,54051.28,49191.88,40777.82,1398,84068.65,82600.42,81847.35,4383,4429,254,208,6946.15,118.79,6.41,2.17,18054.94,3349.09,81847.35,77098.88,52349.03,15259.15,21753.05,9804.1,101594.58
2026-07-09,Central,In-Store,Home,Paid Search,133789.88,3680,1916,4515,38231,1916,17995,7673,69203.91,69253.68,64585.97,77381.07,5727,133914.67,128939.77,133789.88,8483,8526,322,279,5062.52,69.83,5.58,2.71,18983.44,6018.7,133789.88,123820.5,27136.96,6257.84,13602.46,67827.79,70211.58
2026-07-21,East,In-Store,Beauty,Direct,67539.99,3185,1496,2241,70806,1496,39581,17552,30997.89,46107.68,36542.1,47193.12,3362,68622.77,65840.71,67539.99,8114,7995,268,387,6390.59,45.15,6.98,4.04,12525.12,3896.5,67539.99,44800.83,28478.48,12183.13,11603.25,41191.73,66422.8
2026-07-23,Central,In-Store,Apparel,Paid Search,65246.45,2662,2174,3997,68577,2174,59717,8455,26483.01,26301.67,38763.44,35174.67,5103,65934.18,63818.51,65246.45,3526,3629,131,28,11175.39,30.01,6.07,4.93,11366.18,4720.36,65246.45,50462.87,14512.7,16871.07,12228.71,21718.22,54164.88
2026-07-29,East,In-Store,Electronics,Organic Search,160141.5,5471,1156,3009,52794,1156,29616,19897,60866.91,108700.08,99274.59,115361.89,4717,163496.14,163202.28,160141.5,7077,6744,23,356,7676.71,138.53,7.57,1.07,10854.93,3106.18,160141.5,116089.98,25836.88,12541.08,2454.27,64078.11,75440.8
2026-07-31,East,In-Store,Sports,Paid Search,103569.38,4094,1211,2220,55546,1211,23613,13925,48943.72,58979.99,54625.66,45693.08,5439,103685.54,96846.98,103569.38,7346,7148,199,397,11454.71,85.52,3.04,1.65,6568.38,3478.05,103569.38,76799.15,14519.6,223.7,9009.75,47557.36,37460.97
2026-08-22,Central,In-Store,Home,Direct,84689.53,5901,1483,4010,47129,1483,22610,6190,23307.43,69265.26,61382.1,49911.5,9099,86584.74,83027.82,84689.53,6848,6961,200,87,4158.12,57.11,6.3,1.67,17435.88,7129.05,84689.53,68160.07,14334.65,10193.69,23713.74,31851.28,63215.53
2026-08-26,Central,In-Store,Beauty,Direct,99700.5,4168,479,576,6004,479,5215,1951,46102.09,82610.56,53598.41,85403.51,1412,100318.75,95508.11,99700.5,2429,2354,158,233,8124.9,208.14,6.24,4.47,21971.3,7954.3,99700.5,62824.39,28327.44,8413.6,14719.35,9865.27,77081.44
2026-08-28,Central,In-Store,Home,Email,103945.98,4918,1985,6078,27405,1985,22793,3259,27546.4,73799.04,76399.58,70067.61,11298,105074.02,98863.49,103945.98,3897,4131,407,173,6866.52,52.37,4.09,2.2,6610.37,2667.13,103945.98,71071.51,14657.79,6130.32,7150.29,56464.88,48958.68
2026-09-01,East,In-Store,Sports,Organic Search,138907.67,3950,1445,4008,38303,1445,17119,5703,58923.92,59069.73,79983.75,93315.84,4985,141230.69,137363.34,138907.67,8277,8579,355,53,6109.64,96.13,4.75,2.66,8622.07,2764.92,138907.67,131799.99,30525.33,6461.68,24332.95,53312.36,89314.71
2026-09-05,East,In-Store,Beauty,Direct,48812.45,4706,953,1807,43605,953,20152,5362,16637.39,41563.78,32175.06,50821.86,3776,49589.73,49130.85,48812.45,3067,2947,134,254,6795.52,51.22,7.1,4.67,22915.88,5417.63,48812.45,38972.33,20945.84,2476.79,8461.66,52968.2,47130.85
2026-09-06,East,In-Store,Sports,Direct,126186.15,4240,2132,4313,31552,2132,25206,7537,45549.1,56630.26,80637.05,97868.79,9777,128400.22,124037.48,126186.15,5548,5650,478,376,8907.94,59.19,7.63,4.55,11529.6,6642.61,126186.15,95012.76,32520.37,5723.31,14749.38,30497.53,82353.7
2026-09-17,Central,In-Store,Home,Paid Search,149983.07,3857,417,1192,5598,417,3469,708,62744.5,78745.48,87238.57,81613.61,1786,153736.27,144549.61,149983.07,8338,8334,36,40,5788.11,359.67,3.82,3.76,21780.79,4877.84,149983.07,112918.4,33344.61,727.66,4782.92,52362.41,63339.27
2026-09-22,East,In-Store,Sports,Social,116008.51,2452,353,850,15401,353,10350,1755,49779.49,87903.38,66229.02,60421.55,1153,116255.67,110925.71,116008.51,7274,7324,215,165,2233.85,328.64,7.93,2.34,13404.41,3454.88,116008.51,101552.99,6186.97,6342.95,6877.51,26039.91,37533.9
2026-09-24,Central,In-Store,Beauty,Paid Search,50735.74,5043,364,861,5505,364,2382,1293,14278.47,45282.39,36457.27,30871.92,1585,51360.42,47418.08,50735.74,2676,2386,28,318,4606.67,139.38,2.96,2.67,22456.19,4376.24,50735.74,33468.24,38250.68,12998.22,7437.39,23042.01,67947.87
2026-10-04,Central,In-Store,Apparel,Direct,115171.17,3331,165,483,2921,165,2390,805,37737.82,83741.34,77433.35,83876.51,821,116731.26,109736.41,115171.17,3308,3317,52,43,10411.94,698.01,5.38,2.13,23623.31,4826.47,115171.17,88532.6,15078.85,14452.79,24567.24,22777.17,79261.83
