Week Start,Region,Product category,Supplier,Units Ordered,Units Received,Backorder Units,On Hand Units,Supplier Fill Rate,Lead Time Days,Stockout Days,Inbound Freight Cost,Purchase Price Per Unit,Lead Time Unit Days,Days In Period
2026-08-25,South,Beauty,Northwind Foods,21051,20515,536,65360,0.9745,10.77,0.17,40518.13,25.2888,220856.41,7
2026-08-25,South,Electronics,Kestrel Logistics,4568,3475,1093,9521,0.7607,21.17,2.8,6320.33,27.2183,73572.56,7
2026-08-25,South,Electronics,Northwind Foods,8823,8814,9,32278,0.999,11.03,0.09,16676.8,24.8342,97247.49,7
2026-08-25,South,Home,Kestrel Logistics,11288,8582,2706,19174,0.7603,14.47,3.13,14818.99,23.6232,124140.4,7
2026-08-25,South,Home,Northwind Foods,5587,5349,238,14426,0.9574,9.94,0.64,10301.5,21.554,53183.74,7
2026-08-25,South,Sports,Kestrel Logistics,14995,11027,3968,24534,0.7354,13.67,2.61,20950.63,31.0652,150775.66,7
2026-08-25,South,Sports,Northwind Foods,7579,7123,456,19386,0.9398,11.45,0.63,13086.18,28.3442,81573.57,7
2026-08-25,West,Apparel,Kestrel Logistics,17286,12423,4863,31671,0.7187,21.27,2.64,22433.34,18.6438,264256.2,7
2026-08-25,West,Apparel,Northwind Foods,18021,17498,523,51029,0.971,10.58,0.29,34650.59,17.0108,185101.81,7
2026-08-25,West,Beauty,Kestrel Logistics,3718,2731,987,4209,0.7345,20.93,2.62,5002.54,66.4336,57164.26,7
2026-08-25,West,Beauty,Northwind Foods,2004,1933,71,5161,0.9646,11.81,0.13,3748.88,60.6146,22830.14,7
2026-08-25,West,Electronics,Kestrel Logistics,5671,4161,1510,8279,0.7337,24.15,2.88,7389.42,64.3049,100484.43,7
2026-08-25,West,Electronics,Northwind Foods,4006,3873,133,9311,0.9668,11.87,0.08,7518.67,58.6724,45966.67,7
2026-08-25,West,Home,Kestrel Logistics,5294,3966,1328,9252,0.7491,19.42,2.64,7302.12,28.4116,77005.47,7
2026-08-25,West,Home,Northwind Foods,7621,7412,209,20431,0.9726,10.18,0.81,14209.93,25.923,75427.96,7
2026-08-25,West,Sports,Kestrel Logistics,10253,7679,2574,14883,0.749,20.73,3.02,14097.26,30.8736,159188.72,7
2026-08-25,West,Sports,Northwind Foods,3562,3527,35,9166,0.9902,10.39,0.14,6138.31,28.1694,36633.65,7
2026-09-01,Central,Apparel,Kestrel Logistics,10049,6950,3099,12579,0.6916,24.8,3.21,12202.28,34.3246,172372.57,7
2026-09-01,Central,Apparel,Northwind Foods,6138,5838,300,15499,0.9511,10.91,0.33,11514.04,30.647,63714.74,7
2026-09-01,Central,Beauty,Kestrel Logistics,17113,11980,5133,23298,0.7001,23.99,3.45,22604.87,26.6964,287453.6,7
2026-09-01,Central,Beauty,Northwind Foods,13526,12725,801,35554,0.9408,10.26,0.23,21794.12,23.8361,130518.51,7
2026-09-01,Central,Electronics,Kestrel Logistics,9868,7098,2770,13080,0.7193,20.27,3.83,14157.74,25.7317,143847.54,7
2026-09-01,Central,Electronics,Northwind Foods,10027,9783,244,31853,0.9757,11.83,0.33,16580.26,22.9747,115736.76,7
2026-09-01,Central,Home,Kestrel Logistics,11070,7653,3417,14987,0.6913,21.03,3.75,14893.05,27.2223,160917.14,7
2026-09-01,Central,Home,Northwind Foods,8343,7958,385,22817,0.9539,11.76,0.01,15854.56,24.3057,93581.46,7
2026-09-01,Central,Sports,Kestrel Logistics,4229,2950,1279,6077,0.6976,19.81,3.9,5911.74,33.4793,58451.9,7
2026-09-01,Central,Sports,Northwind Foods,4735,4520,215,14918,0.9546,11.5,0.37,8357.3,29.8922,51972.48,7
2026-09-01,East,Apparel,Kestrel Logistics,9640,6691,2949,12046,0.6941,19.48,3.14,12048.64,26.6237,130355.17,7
2026-09-01,East,Apparel,Northwind Foods,13315,12940,375,43870,0.9718,10.02,0.31,25549.43,23.7712,129630.02,7
2026-09-01,East,Beauty,Kestrel Logistics,14217,9764,4453,19042,0.6868,22.53,3.63,17240.0,32.464,219989.23,7
2026-09-01,East,Beauty,Northwind Foods,10397,10236,161,30520,0.9845,8.64,0.27,20298.93,28.9857,88475.86,7
2026-09-01,East,Electronics,Kestrel Logistics,11471,8050,3421,16764,0.7018,19.79,3.38,13557.04,21.4608,159279.67,7
2026-09-01,East,Electronics,Northwind Foods,22492,22104,388,56246,0.9827,9.27,0.62,40489.54,19.1614,204921.11,7
2026-09-01,East,Home,Kestrel Logistics,8779,6064,2715,11390,0.6907,22.52,3.46,11053.2,32.2429,136585.76,7
2026-09-01,East,Home,Northwind Foods,8454,8156,298,29718,0.9648,11.91,0.24,15198.69,28.7883,97115.64,7
2026-09-01,East,Sports,Kestrel Logistics,21431,14663,6768,25790,0.6842,20.11,3.28,26901.87,23.3563,294903.92,7
2026-09-01,East,Sports,Northwind Foods,7549,7541,8,22266,0.9989,8.52,0.71,13635.42,20.8539,64215.29,7
2026-09-01,North,Apparel,Kestrel Logistics,7755,5313,2442,10070,0.6851,20.48,5.1,9849.53,24.4797,108835.33,7
2026-09-01,North,Apparel,Northwind Foods,4290,4163,127,10233,0.9704,11.64,0.45,7478.38,21.8568,48472.48,7
2026-09-01,North,Beauty,Kestrel Logistics,13160,9295,3865,18539,0.7063,18.22,3.33,16282.78,30.7145,169369.03,7
2026-09-01,North,Beauty,Northwind Foods,6928,6908,20,19569,0.9971,12.88,0.71,13599.99,27.4237,88986.82,7
2026-09-01,North,Electronics,Kestrel Logistics,9673,6785,2888,11341,0.7014,22.45,3.53,12687.34,26.7038,152314.73,7
2026-09-01,North,Electronics,Northwind Foods,8301,7909,392,23063,0.9528,8.13,0.06,15262.66,23.8427,64310.79,7
2026-09-01,North,Home,Kestrel Logistics,18721,12882,5839,28733,0.6881,15.8,3.38,23795.11,25.8065,203476.08,7
2026-09-01,North,Home,Northwind Foods,8220,7970,250,22057,0.9696,10.25,1.06,15020.32,23.0415,81677.19,7
2026-09-01,North,Sports,Kestrel Logistics,7625,5336,2289,10713,0.6998,23.54,3.83,10091.18,37.7167,125594.21,7
2026-09-01,North,Sports,Northwind Foods,7140,6988,152,17439,0.9787,10.78,0.78,12464.08,33.6756,75317.24,7
2026-09-01,South,Apparel,Kestrel Logistics,24899,17286,7613,32785,0.6942,26.4,3.77,30699.19,20.6829,456354.37,7
2026-09-01,South,Apparel,Northwind Foods,7447,7215,232,22430,0.9688,9.23,0.31,13694.02,18.4669,66604.89,7
2026-09-01,South,Beauty,Kestrel Logistics,8483,5919,2564,10089,0.6977,20.58,3.57,10996.86,26.9765,121785.54,7
2026-09-01,South,Beauty,Northwind Foods,9400,9144,256,28592,0.9728,9.83,0.25,15784.26,24.0861,89857.77,7
2026-09-01,South,Electronics,Kestrel Logistics,4647,3190,1457,7002,0.6865,20.46,3.18,6198.08,33.5301,65260.29,7
2026-09-01,South,Electronics,Northwind Foods,8375,8091,284,26943,0.9661,9.29,0.3,15533.2,29.9376,75191.4,7
2026-09-01,South,Home,Kestrel Logistics,9548,6504,3044,15561,0.6812,16.49,3.57,12255.84,30.2185,107265.34,7
2026-09-01,South,Home,Northwind Foods,4072,4054,18,12246,0.9956,10.81,0.67,7951.14,26.9808,43834.9,7
2026-09-01,South,Sports,Kestrel Logistics,18457,12747,5710,24721,0.6906,19.07,4.03,23579.41,26.4253,243048.03,7
2026-09-01,South,Sports,Northwind Foods,8465,8234,231,23695,0.9727,14.96,0.37,15032.43,23.594,123149.0,7
2026-09-01,West,Apparel,Kestrel Logistics,13880,9481,4399,24448,0.6831,22.86,3.47,16941.18,21.2219,216733.79,7
2026-09-01,West,Apparel,Northwind Foods,13398,13353,45,46866,0.9966,10.31,0.68,23167.54,18.9481,137639.42,7
2026-09-01,West,Beauty,Kestrel Logistics,17601,12008,5593,24862,0.6822,23.27,3.31,21918.63,30.7168,279395.8,7
2026-09-01,West,Beauty,Northwind Foods,8928,8497,431,23302,0.9517,13.54,0.36,15677.6,27.4257,115049.01,7
2026-09-01,West,Electronics,Kestrel Logistics,31177,21107,10070,43896,0.677,20.9,3.22,36363.72,23.1743,441221.24,7
2026-09-01,West,Electronics,Northwind Foods,20235,19645,590,66560,0.9708,9.32,0.01,36510.45,20.6913,183058.94,7
2026-09-01,West,Home,Kestrel Logistics,15905,10607,5298,24427,0.6669,22.69,3.4,20383.92,29.4203,240624.21,7
2026-09-01,West,Home,Northwind Foods,20728,19824,904,63850,0.9564,8.37,1.65,34562.93,26.2681,165849.14,7
2026-09-01,West,Sports,Kestrel Logistics,16269,11198,5071,24737,0.6883,18.27,3.18,20015.9,27.5128,204584.2,7
2026-09-01,West,Sports,Northwind Foods,5307,5144,163,14358,0.9693,8.71,0.5,9119.88,24.565,44808.03,7
2026-09-08,Central,Apparel,Kestrel Logistics,4428,4360,68,11109,0.9846,11.62,0.16,7690.45,11.2268,50676.32,7
2026-09-08,Central,Apparel,Northwind Foods,3904,3663,241,10981,0.9383,11.0,0.19,6808.75,11.2268,40276.58,7
2026-09-08,Central,Beauty,Kestrel Logistics,4556,4462,94,12305,0.9794,13.13,0.2,7735.96,22.2071,58571.41,7
2026-09-08,Central,Beauty,Northwind Foods,5035,4740,295,12478,0.9414,10.63,0.39,9254.07,22.2071,50408.44,7
2026-09-08,Central,Electronics,Kestrel Logistics,8143,8093,50,27169,0.9939,11.9,0.81,14411.66,21.0142,96327.86,7
2026-09-08,Central,Electronics,Northwind Foods,11712,11154,558,37309,0.9524,12.01,1.95,20636.47,21.0142,133987.82,7
2026-09-08,Central,Home,Kestrel Logistics,9617,9106,511,28807,0.9469,13.38,0.3,16427.08,24.0646,121830.22,7
2026-09-08,Central,Home,Northwind Foods,9678,9470,208,31048,0.9785,9.28,1.13,17656.32,24.0646,87870.6,7
2026-09-08,Central,Sports,Kestrel Logistics,9897,9658,239,29970,0.9759,13.43,1.05,18958.35,29.2883,129731.66,7
2026-09-08,Central,Sports,Northwind Foods,15603,14799,804,46666,0.9485,9.88,0.38,27345.77,29.2883,146150.61,7
2026-09-08,East,Apparel,Kestrel Logistics,7270,6993,277,22214,0.9619,11.72,0.48,12486.99,29.4372,81942.01,7
2026-09-08,East,Apparel,Northwind Foods,14084,13525,559,42623,0.9603,13.83,0.19,24161.21,29.4372,187065.26,7
2026-09-08,East,Beauty,Kestrel Logistics,5471,5206,265,14090,0.9516,6.68,0.5,10340.92,26.6049,34796.45,7
2026-09-08,East,Beauty,Northwind Foods,5525,5458,67,13527,0.9879,12.44,0.2,9937.81,26.6049,67923.82,7
2026-09-08,East,Electronics,Kestrel Logistics,2040,2004,36,6836,0.9824,12.54,0.15,3936.18,35.8407,25136.24,7
2026-09-08,East,Electronics,Northwind Foods,5692,5502,190,14403,0.9666,10.73,0.05,10133.03,35.8407,59019.94,7
2026-09-08,East,Home,Kestrel Logistics,6911,6649,262,14590,0.9621,9.29,0.44,13032.32,28.8081,61785.08,7
2026-09-08,East,Home,Northwind Foods,9131,8944,187,32327,0.9795,12.29,0.39,16400.04,28.8081,109960.35,7
2026-09-08,East,Sports,Kestrel Logistics,19945,18623,1322,56469,0.9337,7.45,0.06,35407.86,20.8927,138724.37,7
2026-09-08,East,Sports,Northwind Foods,9978,9577,401,34297,0.9598,10.59,0.61,18078.35,20.8927,101408.83,7
2026-09-08,North,Apparel,Kestrel Logistics,10502,10195,307,32503,0.9708,8.36,0.03,17366.84,15.0267,85264.25,7
2026-09-08,North,Apparel,Northwind Foods,8444,7988,456,26969,0.946,11.58,0.38,13716.93,15.0267,92486.58,7
2026-09-08,North,Beauty,Kestrel Logistics,8640,8349,291,25697,0.9663,12.66,0.32,16262.55,16.0808,105663.4,7
2026-09-08,North,Beauty,Northwind Foods,6447,6205,242,21935,0.9625,12.58,0.22,12093.51,16.0808,78075.46,7
2026-09-08,North,Electronics,Kestrel Logistics,9050,8540,510,25285,0.9436,11.73,1.26,14625.17,20.9136,100172.38,7
2026-09-08,North,Electronics,Northwind Foods,10121,9956,165,24826,0.9837,10.34,0.27,20648.59,20.9136,102904.09,7
2026-09-08,North,Home,Kestrel Logistics,8545,8275,270,24161,0.9684,11.34,0.54,14525.08,11.5087,93827.51,7
2026-09-08,North,Home,Northwind Foods,5329,5120,209,16341,0.9608,10.7,0.32,9702.07,11.5087,54763.84,7
2026-09-08,North,Sports,Kestrel Logistics,11274,11170,104,33237,0.9908,11.87,0.3,20145.57,22.7428,132604.54,7
2026-09-08,North,Sports,Northwind Foods,15362,14630,732,47464,0.9523,9.39,0.39,26063.26,22.7428,137431.83,7
2026-09-08,South,Apparel,Kestrel Logistics,12911,12527,384,32528,0.9703,8.44,0.36,22405.51,24.421,105704.05,7
2026-09-08,South,Apparel,Northwind Foods,5328,5229,99,14530,0.9814,8.7,0.5,9858.59,24.421,45504.54,7
2026-09-08,South,Beauty,Kestrel Logistics,10505,9854,651,30311,0.938,10.7,0.24,18988.3,15.5164,105479.77,7
2026-09-08,South,Beauty,Northwind Foods,15265,15224,41,43456,0.9973,10.83,0.33,28211.8,15.5164,164865.27,7
2026-09-08,South,Electronics,Kestrel Logistics,6681,6491,190,17592,0.9716,10.09,0.16,12424.19,13.8965,65498.67,7
2026-09-08,South,Electronics,Northwind Foods,17064,16464,600,37410,0.9648,11.38,0.18,32176.21,13.8965,187380.45,7
2026-09-08,South,Home,Kestrel Logistics,8868,8606,262,23846,0.9705,11.22,0.31,15808.35,23.9589,96601.03,7
2026-09-08,South,Home,Northwind Foods,5655,5364,291,12114,0.9485,13.64,0.33,10147.6,23.9589,73164.79,7
2026-09-08,South,Sports,Kestrel Logistics,16069,15706,363,40199,0.9774,11.28,0.04,29839.18,17.8936,177102.86,7
2026-09-08,South,Sports,Northwind Foods,10735,10145,590,34947,0.945,11.33,1.02,18234.36,17.8936,114902.62,7
2026-09-08,West,Apparel,Kestrel Logistics,6036,5854,182,23756,0.9698,11.81,0.07,10894.41,17.3516,69114.81,7
2026-09-08,West,Apparel,Northwind Foods,8379,8245,134,26888,0.984,12.4,1.34,14451.76,17.3516,102271.59,7
2026-09-08,West,Beauty,Kestrel Logistics,14319,13569,750,41380,0.9476,12.03,0.45,25050.84,23.0446,163240.2,7
2026-09-08,West,Beauty,Northwind Foods,10306,9602,704,33990,0.9317,11.62,0.29,16808.3,23.0446,111563.96,7
2026-09-08,West,Electronics,Kestrel Logistics,14308,13813,495,34412,0.9654,8.5,0.06,25042.25,24.6151,117388.58,7
2026-09-08,West,Electronics,Northwind Foods,13182,12855,327,42664,0.9752,8.45,0.09,22528.8,24.6151,108567.41,7
2026-09-08,West,Home,Kestrel Logistics,8798,8687,111,26154,0.9874,10.72,0.55,15430.88,23.8004,93152.93,7
2026-09-08,West,Home,Northwind Foods,17714,16235,1479,39217,0.9165,10.89,0.26,29019.65,23.8004,176856.26,7
2026-09-08,West,Sports,Kestrel Logistics,16588,15763,825,53697,0.9503,11.03,0.05,25627.46,11.734,173834.74,7
2026-09-08,West,Sports,Northwind Foods,7485,7241,244,22795,0.9674,11.81,0.69,13337.34,11.734,85528.76,7
2026-09-15,Central,Apparel,Kestrel Logistics,10143,9664,479,29686,0.9528,9.26,0.02,18596.85,19.4403,89451.59,7
2026-09-15,Central,Apparel,Northwind Foods,8259,8118,141,22639,0.9829,11.81,0.25,13664.79,19.4403,95911.01,7
2026-09-15,Central,Beauty,Kestrel Logistics,3423,3325,98,9813,0.9714,9.12,0.87,5928.77,18.1465,30332.38,7
2026-09-15,Central,Beauty,Northwind Foods,3708,3532,176,10805,0.9525,10.98,0.1,6582.38,18.1465,38798.87,7
2026-09-15,Central,Electronics,Kestrel Logistics,7618,7574,44,20318,0.9942,8.37,0.11,13564.1,27.4004,63397.42,7
2026-09-15,Central,Electronics,Northwind Foods,10470,10439,31,31036,0.997,11.54,0.42,20252.56,27.4004,120482.77,7
2026-09-15,Central,Home,Kestrel Logistics,11992,11672,320,35862,0.9733,8.94,0.13,20747.41,26.1218,104387.37,7
2026-09-15,Central,Home,Northwind Foods,12494,12138,356,37675,0.9715,11.49,0.8,21804.44,26.1218,139436.9,7
2026-09-15,Central,Sports,Kestrel Logistics,7139,6728,411,21848,0.9424,12.25,0.01,12593.11,20.2068,82437.5,7
2026-09-15,Central,Sports,Northwind Foods,10526,10308,218,29239,0.9793,10.46,0.29,20887.74,20.2068,107853.23,7
2026-09-15,East,Apparel,Kestrel Logistics,4587,4366,221,14196,0.9518,8.7,0.38,8265.46,35.3486,37967.07,7
2026-09-15,East,Apparel,Northwind Foods,8647,8445,202,28559,0.9766,11.32,0.11,15776.13,35.3486,95583.31,7
2026-09-15,East,Beauty,Kestrel Logistics,13023,12514,509,38005,0.9609,8.9,0.18,22463.31,14.9589,111350.45,7
2026-09-15,East,Beauty,Northwind Foods,13514,13118,396,34275,0.9707,10.06,0.37,22020.19,14.9589,131949.35,7
2026-09-15,East,Electronics,Kestrel Logistics,6144,5942,202,18039,0.9671,11.16,0.59,10990.44,27.7258,66340.82,7
2026-09-15,East,Electronics,Northwind Foods,16751,16316,435,43425,0.974,8.63,0.26,30871.28,27.7258,140763.65,7
2026-09-15,East,Home,Kestrel Logistics,3614,3499,115,12157,0.9682,11.62,0.45,6299.93,42.1332,40647.35,7
2026-09-15,East,Home,Northwind Foods,5174,4707,467,12534,0.9097,11.78,0.24,9668.18,42.1332,55469.25,7
2026-09-15,East,Sports,Kestrel Logistics,8487,8258,229,28311,0.973,10.98,0.28,15892.98,31.7397,90700.3,7
2026-09-15,East,Sports,Northwind Foods,4349,4247,102,13977,0.9765,11.84,0.15,8227.48,31.7397,50300.1,7
2026-09-15,North,Apparel,Kestrel Logistics,11840,11776,64,34144,0.9946,9.5,0.16,22138.97,19.2599,111844.95,7
2026-09-15,North,Apparel,Northwind Foods,9580,9227,353,31285,0.9632,10.62,0.01,17191.85,19.2599,97965.4,7
2026-09-15,North,Beauty,Kestrel Logistics,12392,12056,336,43967,0.9729,9.15,0.27,20103.16,22.7955,110313.75,7
2026-09-15,North,Beauty,Northwind Foods,9231,8960,271,25464,0.9706,10.38,0.32,16335.48,22.7955,93039.64,7
2026-09-15,North,Electronics,Kestrel Logistics,6441,6258,183,15625,0.9716,11.12,0.08,11825.3,30.2525,69617.11,7
2026-09-15,North,Electronics,Northwind Foods,7416,7296,120,21441,0.9838,9.82,0.15,13733.26,30.2525,71623.14,7
2026-09-15,North,Home,Kestrel Logistics,10719,9873,846,30146,0.9211,15.29,0.26,18322.67,29.7311,150964.28,7
2026-09-15,North,Home,Northwind Foods,6437,6108,329,20610,0.9489,10.84,0.33,11630.68,29.7311,66180.62,7
2026-09-15,North,Sports,Kestrel Logistics,11849,11597,252,35838,0.9787,10.82,0.12,20525.48,33.8609,125535.92,7
2026-09-15,North,Sports,Northwind Foods,15881,15189,692,54063,0.9564,9.12,0.4,29463.05,33.8609,138461.19,7
2026-09-15,South,Apparel,Kestrel Logistics,15711,15388,323,54887,0.9794,10.46,0.06,27061.61,24.2544,160913.85,7
2026-09-15,South,Apparel,Northwind Foods,6700,6423,277,19221,0.9587,9.01,0.51,12754.96,24.2544,57850.52,7
2026-09-15,South,Beauty,Kestrel Logistics,8922,8817,105,24534,0.9882,12.18,0.88,16866.75,16.9015,107416.03,7
2026-09-15,South,Beauty,Northwind Foods,14076,13621,455,33080,0.9677,10.51,0.03,25062.98,16.9015,143212.14,7
2026-09-15,South,Electronics,Kestrel Logistics,3131,3048,83,6659,0.9735,10.73,0.33,5849.97,31.6467,32711.6,7
2026-09-15,South,Electronics,Northwind Foods,8054,7729,325,20640,0.9596,10.37,0.07,13930.49,31.6467,80153.34,7
2026-09-15,South,Home,Kestrel Logistics,14891,14772,119,41258,0.992,9.04,0.89,27489.62,18.0059,133517.13,7
2026-09-15,South,Home,Northwind Foods,9453,9208,245,30610,0.9741,10.4,0.21,16742.84,18.0059,95740.69,7
2026-09-15,South,Sports,Kestrel Logistics,8621,8248,373,25936,0.9567,10.47,0.03,14818.72,18.6017,86317.7,7
2026-09-15,South,Sports,Northwind Foods,5703,5328,375,17776,0.9342,10.09,0.53,9767.53,18.6017,53743.84,7
2026-09-15,West,Apparel,Kestrel Logistics,11791,11706,85,33138,0.9928,11.78,0.7,20746.82,19.5797,137926.25,7
2026-09-15,West,Apparel,Northwind Foods,16819,16487,332,53179,0.9803,11.1,1.13,33933.95,19.5797,183061.03,7
2026-09-15,West,Beauty,Kestrel Logistics,11813,11337,476,34389,0.9597,10.65,0.06,20130.7,22.8086,120704.51,7
2026-09-15,West,Beauty,Northwind Foods,8277,8023,254,21792,0.9693,10.67,0.18,13145.96,22.8086,85617.97,7
2026-09-15,West,Electronics,Kestrel Logistics,8141,7983,158,23800,0.9806,11.76,0.38,14490.27,12.258,93845.18,7
2026-09-15,West,Electronics,Northwind Foods,7592,7430,162,24827,0.9787,8.59,0.36,13835.74,12.258,63830.1,7
2026-09-15,West,Home,Kestrel Logistics,8110,7874,236,20115,0.9709,12.05,0.33,15282.27,20.4022,94849.99,7
2026-09-15,West,Home,Northwind Foods,15353,14716,637,40311,0.9585,10.03,0.01,28611.12,20.4022,147538.83,7
2026-09-15,West,Sports,Kestrel Logistics,6778,6771,7,18920,0.999,10.74,0.31,11472.74,24.2224,72699.68,7
2026-09-15,West,Sports,Northwind Foods,3154,3111,43,9569,0.9864,12.84,0.65,5663.73,24.2224,39954.62,7
2026-09-22,Central,Apparel,Kestrel Logistics,11102,10722,380,31215,0.9658,10.98,0.23,19803.76,32.8048,117691.34,7
2026-09-22,Central,Apparel,Northwind Foods,9205,9006,199,26778,0.9784,9.57,0.26,15592.17,32.8048,86163.68,7
2026-09-22,Central,Beauty,Kestrel Logistics,5346,5213,133,16208,0.9751,10.56,0.78,9466.7,23.8316,55040.27,7
2026-09-22,Central,Beauty,Northwind Foods,5745,5538,207,15700,0.964,11.49,0.11,9443.86,23.8316,63621.56,7
2026-09-22,Central,Electronics,Kestrel Logistics,10659,10322,337,38501,0.9684,11.79,0.36,19423.03,18.237,121685.49,7
2026-09-22,Central,Electronics,Northwind Foods,14773,14225,548,45605,0.9629,10.21,0.19,28186.42,18.237,145242.18,7
2026-09-22,Central,Home,Kestrel Logistics,6113,6042,71,21702,0.9884,10.52,0.25,10596.03,18.8899,63532.81,7
2026-09-22,Central,Home,Northwind Foods,6643,6284,359,20621,0.946,11.7,0.04,11651.95,18.8899,73501.49,7
2026-09-22,Central,Sports,Kestrel Logistics,5819,5570,249,13398,0.9572,11.64,0.19,10171.3,17.9754,64828.84,7
2026-09-22,Central,Sports,Northwind Foods,9036,8534,502,23007,0.9444,8.68,0.47,15931.36,17.9754,74111.88,7
2026-09-22,East,Apparel,Kestrel Logistics,8048,8040,8,26682,0.999,11.3,0.28,15414.74,23.5438,90852.62,7
2026-09-22,East,Apparel,Northwind Foods,16086,15551,535,46570,0.9667,9.93,0.19,29112.62,23.5438,154355.21,7
2026-09-22,East,Beauty,Kestrel Logistics,10894,10382,512,35817,0.953,8.36,0.33,19330.48,33.858,86746.53,7
2026-09-22,East,Beauty,Northwind Foods,11367,10883,484,35483,0.9574,11.21,0.45,21037.67,33.858,122016.06,7
2026-09-22,East,Electronics,Kestrel Logistics,4164,4143,21,14357,0.995,11.72,0.88,7468.34,25.2434,48557.39,7
2026-09-22,East,Electronics,Northwind Foods,11913,11378,535,23414,0.9551,11.11,1.48,21588.08,25.2434,126449.57,7
2026-09-22,East,Home,Kestrel Logistics,5362,5078,284,12322,0.947,11.16,0.74,8977.6,16.4784,56692.38,7
2026-09-22,East,Home,Northwind Foods,7471,6831,640,21344,0.9143,11.89,0.15,13352.98,16.4784,81234.34,7
2026-09-22,East,Sports,Kestrel Logistics,4924,4804,120,14714,0.9756,12.79,0.21,9436.92,51.9311,61433.14,7
2026-09-22,East,Sports,Northwind Foods,2472,2470,2,8074,0.9992,8.23,0.01,4522.1,51.9311,20332.89,7
2026-09-22,North,Apparel,Kestrel Logistics,20441,19710,731,66444,0.9642,9.32,0.19,34019.01,25.1358,183605.61,7
2026-09-22,North,Apparel,Northwind Foods,16341,15444,897,48519,0.9451,11.58,0.5,27883.31,25.1358,178770.97,7
2026-09-22,North,Beauty,Kestrel Logistics,17609,17261,348,42340,0.9802,11.32,0.6,34154.95,18.5798,195458.63,7
2026-09-22,North,Beauty,Northwind Foods,13277,12828,449,40534,0.9662,9.9,0.06,23244.41,18.5798,126960.41,7
2026-09-22,North,Electronics,Kestrel Logistics,4145,4029,116,9666,0.972,10.32,0.55,7491.81,39.126,41566.6,7
2026-09-22,North,Electronics,Northwind Foods,4705,4696,9,13839,0.9981,11.95,0.07,7701.24,39.126,56125.17,7
2026-09-22,North,Home,Kestrel Logistics,5921,5798,123,20405,0.9792,8.49,0.23,10636.4,41.5031,49225.75,7
2026-09-22,North,Home,Northwind Foods,3755,3587,168,11626,0.9553,12.16,0.37,6425.59,41.5031,43602.62,7
2026-09-22,North,Sports,Kestrel Logistics,5574,5275,299,14509,0.9464,8.11,0.09,10227.41,19.2064,42779.67,7
2026-09-22,North,Sports,Northwind Foods,7253,6908,345,17539,0.9524,9.54,0.67,12557.08,19.2064,65906.17,7
2026-09-22,South,Apparel,Kestrel Logistics,11792,11047,745,31279,0.9368,13.11,0.06,21469.56,33.4969,144840.62,7
2026-09-22,South,Apparel,Northwind Foods,4939,4610,329,12319,0.9334,9.74,0.02,8551.45,33.4969,44918.15,7
2026-09-22,South,Beauty,Kestrel Logistics,3609,3406,203,9657,0.9438,11.33,0.11,6310.52,35.6544,38584.62,7
2026-09-22,South,Beauty,Northwind Foods,5546,5262,284,16592,0.9488,13.88,1.46,10359.73,35.6544,73041.42,7
2026-09-22,South,Electronics,Kestrel Logistics,2499,2358,141,8007,0.9436,10.69,1.05,4444.57,35.3251,25206.32,7
2026-09-22,South,Electronics,Northwind Foods,6163,5982,181,19396,0.9706,10.11,0.17,10867.78,35.3251,60455.28,7
2026-09-22,South,Home,Kestrel Logistics,12719,12035,684,31107,0.9462,8.81,0.51,20980.86,32.7114,106050.34,7
2026-09-22,South,Home,Northwind Foods,8258,7502,756,25576,0.9085,11.66,0.17,14274.37,32.7114,87493.39,7
2026-09-22,South,Sports,Kestrel Logistics,11556,11026,530,39082,0.9541,13.01,0.44,20139.49,15.799,143435.58,7
2026-09-22,South,Sports,Northwind Foods,7447,7123,324,25036,0.9565,10.2,1.15,13333.09,15.799,72643.92,7
2026-09-22,West,Apparel,Kestrel Logistics,11689,11151,538,32799,0.954,9.95,0.62,19916.66,15.9385,110967.67,7
2026-09-22,West,Apparel,Northwind Foods,15827,15706,121,56176,0.9924,9.54,0.27,28445.42,15.9385,149772.51,7
2026-09-22,West,Beauty,Kestrel Logistics,6707,6470,237,17045,0.9647,11.4,0.17,12720.97,19.9984,73734.7,7
2026-09-22,West,Beauty,Northwind Foods,4667,4578,89,12456,0.9809,11.02,0.01,8204.33,19.9984,50442.56,7
2026-09-22,West,Electronics,Kestrel Logistics,16830,15988,842,48033,0.95,11.11,0.33,31269.29,28.436,177590.71,7
2026-09-22,West,Electronics,Northwind Foods,15433,14881,552,38553,0.9642,10.12,0.11,27028.82,28.436,150670.04,7
2026-09-22,West,Home,Kestrel Logistics,5601,5328,273,18570,0.9513,13.75,0.2,9298.55,27.4474,73238.86,7
2026-09-22,West,Home,Northwind Foods,10330,9958,372,33010,0.964,11.85,0.52,18542.99,27.4474,118013.41,7
2026-09-22,West,Sports,Kestrel Logistics,14843,14260,583,42575,0.9607,10.94,0.37,24814.07,22.0413,156035.54,7
2026-09-22,West,Sports,Northwind Foods,6766,6550,216,18469,0.9681,10.82,0.52,12233.08,22.0413,70892.34,7
2026-09-29,Central,Apparel,Kestrel Logistics,12638,12421,217,34332,0.9828,10.23,0.37,22740.13,22.4976,127081.34,7
