Date,Region,Channel,Product category,Traffic source,Net Sales,Sq Footage,Total Transactions,Units Sold,Total Visitors,Number of Sales,Store Entrances,Website Sessions,Total Gross Profit,Avg Inventory Cost,COGS,Avg Inventory Value,Beginning Inventory,Recorded Value,Actual Value,Retail Sales,Start Customers,End Customers,New Customers,Customers Lost,Sales Marketing Expenses,Avg Purchase Value,Avg Purchase Frequency,Avg Customer Lifespan Years,Revenue From Ads,Cost Of Ads,Total Revenue,Total Expenses,Cash,Marketable Securities,Accounts Receivable,Current Liabilities,Current Assets
2026-03-25,East,Web,Apparel,Direct,113727.42,1500,1655,3999,61657,1655,0,61657,35160.81,54945.26,78566.61,115685.33,9133,115243.95,108970.81,113727.42,2509,2543,296,262,8997.82,68.72,2.52,1.9,16264.33,7663.32,113727.42,79470.09,44601.01,3132.45,21846.21,37220.61,104285.27
2026-03-26,East,Mobile,Home,Organic Search,41169.81,4746,2186,3815,38410,2186,0,38410,11007.47,22066.62,30162.34,29468.74,6458,42286.24,40043.39,41169.81,4278,4069,60,269,8707.62,18.83,5.21,4.52,32081.59,7160.77,41169.81,34314.43,43311.93,1633.34,9506.8,32344.5,63292.69
2026-03-27,West,Web,Electronics,Direct,22772.54,5672,1435,3811,22092,1435,0,22092,5902.62,13072.81,16869.92,17517.14,7821,23161.19,22355.09,22772.54,3173,3117,34,90,10211.27,15.87,6.11,2.75,15473.44,3475.58,22772.54,13923.41,11044.44,1612.15,5133.39,20653.12,23045.12
2026-03-28,Central,In-Store,Sports,Email,117416.17,5667,2043,6333,45387,2043,32402,12302,29907.5,48886.7,87508.67,122272.83,11888,119487.56,114361.67,117416.17,6845,6813,117,149,10298.88,57.47,4.45,1.86,17002.46,4112.2,117416.17,70564.25,26656.55,19506.41,15679.95,24675.48,98524.76
2026-03-29,East,Mobile,Home,Organic Search,84134.73,2050,527,706,11318,527,0,11318,27913.04,72099.23,56221.69,69326.34,1567,84612.61,80920.21,84134.73,2606,2792,427,241,8098.45,159.65,3.52,1.2,19515.44,5902.17,84134.73,71727.99,55502.92,2436.67,18558.61,10820.05,97296.1
2026-03-30,South,In-Store,Beauty,Paid Search,84514.66,3016,1083,2846,53763,1083,53334,17053,43901.26,43587.78,40613.4,46123.67,6355,84820.95,83723.49,84514.66,7555,7543,69,81,5440.82,78.04,7.36,4.51,4320.11,1321.72,84514.66,55988.22,56722.99,2819.64,5838.71,45617.66,79218.44
2026-03-31,East,Web,Beauty,Direct,8308.74,3530,1361,3069,27884,1361,0,27884,4387.69,3965.91,3921.05,5388.12,7488,8404.05,8241.99,8308.74,6853,6701,48,200,13886.92,6.1,6.3,4.43,5448.99,1296.98,8308.74,7544.07,37679.41,16794.59,21561.86,10475.02,77652.3
2026-04-01,Central,In-Store,Beauty,Social,89587.75,5255,703,782,9996,703,8370,3937,38342.27,72350.77,51245.48,79665.29,1636,92261.11,89773.32,89587.75,8409,8579,387,217,7852.22,127.44,3.27,2.37,7614.28,2797.01,89587.75,75911.41,9744.48,1566.37,5808.92,22075.62,41019.36
2026-04-02,North,In-Store,Electronics,Direct,168052.55,4856,1142,2332,47231,1142,44897,15101,47349.26,85951.47,120703.29,141174.34,4632,172544.9,171526.16,168052.55,4583,4583,33,33,5907.49,147.16,2.7,3.19,36689.59,7100.69,168052.55,117703.76,12122.6,8982.0,3418.59,47293.49,66875.49
2026-04-03,North,In-Store,Electronics,Organic Search,145682.44,1556,138,341,2880,138,2720,405,69844.32,76425.16,75838.12,69815.6,832,148986.57,141643.4,145682.44,5456,5589,246,113,3192.58,1055.67,5.06,2.86,6601.91,1520.09,145682.44,88609.66,30290.62,8319.7,4939.72,16861.66,64494.72
2026-04-04,West,Mobile,Beauty,Social,154697.09,3082,341,954,8055,341,0,8055,60848.84,71747.02,93848.25,138452.5,1161,156913.35,150123.18,154697.09,6937,7014,356,279,14654.72,453.66,2.91,3.76,42830.74,7833.72,154697.09,131931.87,26795.5,4190.62,14794.16,45350.06,87316.03
2026-04-05,South,In-Store,Sports,Paid Search,103806.49,2141,1625,2293,42840,1625,22095,13733,42305.85,59637.63,61500.64,67806.65,5566,104707.5,102261.18,103806.49,8043,7774,22,291,3133.65,63.88,3.19,2.14,15248.47,5225.0,103806.49,67211.4,17962.54,476.32,20401.24,62639.18,59182.1
2026-04-06,East,In-Store,Home,Paid Search,72196.72,5166,1217,1408,15446,1217,6510,3348,21426.59,45414.53,50770.13,42831.32,2671,74013.54,71374.61,72196.72,5457,5414,157,200,7691.86,59.32,4.7,4.55,10695.56,3568.22,72196.72,43521.18,29299.85,4381.73,6872.75,22109.99,53403.73
2026-04-07,Central,In-Store,Sports,Paid Search,138669.73,3774,1527,4612,30899,1527,13591,11080,61395.64,89945.16,77274.09,99740.84,9428,138897.65,133420.47,138669.73,5626,5572,345,399,5924.77,90.81,5.71,1.75,20623.26,3979.46,138669.73,99127.08,40739.31,1870.47,24754.23,30033.45,97286.26
2026-04-08,Central,Web,Apparel,Social,21481.36,5588,1231,3244,21973,1231,0,21973,9883.29,12013.36,11598.07,9897.55,7688,21736.25,20440.53,21481.36,6587,6380,55,262,4298.87,17.45,2.56,1.21,2374.69,580.2,21481.36,19073.18,57122.97,19875.09,14640.49,38441.05,94607.82
2026-04-09,South,In-Store,Beauty,Direct,142457.48,5981,1138,3154,29775,1138,18902,7168,41844.33,85991.14,100613.15,100125.67,5619,145608.58,144126.46,142457.48,8753,9011,436,178,14883.87,125.18,6.27,1.79,9076.19,3120.38,142457.48,98445.75,44817.64,12167.38,22766.79,68604.68,109789.51
2026-04-10,West,Mobile,Apparel,Paid Search,143765.55,5403,1295,3439,16923,1295,0,16923,74110.61,86092.88,69654.94,66614.76,6547,144754.54,142140.75,143765.55,4550,4350,100,300,13531.1,111.02,2.61,1.93,8483.83,3922.72,143765.55,96319.6,28302.59,3561.11,6809.6,34417.0,58657.73
2026-04-11,North,In-Store,Sports,Direct,138716.76,3408,439,519,21085,439,18308,7026,53710.94,85543.47,85005.82,113726.22,665,139116.42,136033.9,138716.76,8986,9314,398,70,1502.75,315.98,7.09,1.38,15818.12,3606.45,138716.76,84854.72,42814.62,7129.75,19557.13,59591.96,103619.37
2026-04-12,West,Mobile,Apparel,Social,61583.48,5839,1187,3541,16358,1187,0,16358,27777.04,46976.78,33806.44,41695.62,8529,62587.54,59561.17,61583.48,2013,1884,48,177,14807.92,51.88,5.67,3.81,24382.55,7671.46,61583.48,54090.34,14583.75,8197.91,15182.82,56872.24,50473.17
2026-04-13,East,Mobile,Apparel,Organic Search,54085.15,1935,437,640,6924,437,0,6924,23862.94,24264.48,30222.21,38121.75,1571,54372.11,53547.89,54085.15,4010,3775,51,286,2256.31,123.76,6.68,1.96,23753.87,5106.25,54085.15,35048.28,49955.32,33.11,20788.44,36135.01,82213.39
2026-04-14,East,Mobile,Home,Direct,36686.84,2903,1865,3464,37659,1865,0,37659,9489.59,16129.92,27197.25,33584.74,6197,37731.65,36556.86,36686.84,4324,4415,396,305,10206.03,19.67,2.37,2.18,22779.16,5589.63,36686.84,25490.77,19874.63,19169.52,22596.44,24218.67,71716.01
2026-04-15,South,In-Store,Sports,Social,86821.94,5579,713,1146,8987,713,4054,3147,38503.49,66498.86,48318.45,72716.48,1670,87326.47,85858.04,86821.94,2757,2746,183,194,14039.47,121.77,2.56,2.45,12047.92,3010.35,86821.94,68787.72,6054.05,7472.29,16863.85,42259.99,52205.13
2026-04-16,West,Mobile,Home,Social,109826.02,3383,1211,2295,31024,1211,0,31024,30937.95,90861.51,78888.07,103416.14,3678,112419.43,104052.17,109826.02,6722,6523,24,223,6041.78,90.69,3.12,4.04,23394.92,4796.19,109826.02,91741.03,58362.57,1504.45,13448.49,67920.33,104340.35
2026-04-17,Central,Mobile,Sports,Organic Search,77018.97,4246,378,423,6497,378,0,6497,20405.41,47301.72,56613.56,74590.55,764,77700.31,72963.51,77018.97,6321,6202,131,250,6836.57,203.75,4.72,4.65,14122.85,3983.85,77018.97,60089.28,22094.84,8456.52,8629.27,65086.41,61557.8
2026-04-18,South,In-Store,Sports,Direct,62593.48,4391,1526,1855,20310,1526,13092,7369,24000.99,34134.76,38592.49,60647.68,2670,62707.08,58155.13,62593.48,6444,6413,156,187,6472.82,41.02,2.82,2.84,12023.11,4728.33,62593.48,52475.89,55261.98,10389.78,18693.04,52090.11,102539.1
2026-04-19,South,In-Store,Sports,Direct,67147.46,2292,2051,3468,47945,2051,31410,18022,29065.03,43909.52,38082.43,44165.52,5786,68255.62,63151.2,67147.46,3284,3111,139,312,6066.68,32.74,7.08,4.01,4445.88,1003.59,67147.46,60775.02,30961.53,18318.71,12900.01,49511.42,75429.91
2026-04-20,North,Mobile,Sports,Email,109648.34,3468,2105,2544,88620,2105,0,88620,27842.7,93824.26,81805.64,84342.03,3705,112531.69,105534.73,109648.34,6292,6550,401,143,5390.45,52.09,6.26,3.38,26131.05,6876.7,109648.34,87087.96,37189.5,15701.85,15459.15,43883.4,93653.11
2026-04-21,Central,Mobile,Sports,Social,29075.96,3500,1319,2187,21392,1319,0,21392,9807.51,23835.93,19268.45,19250.42,2856,29703.22,27998.93,29075.96,3072,3007,167,232,6137.14,22.04,7.91,1.69,21781.03,7282.9,29075.96,24196.76,40512.47,17188.13,9983.62,38672.29,73459.35
2026-04-22,East,Mobile,Apparel,Paid Search,68099.5,3950,863,988,23404,863,0,23404,27338.66,43572.57,40760.84,56214.42,2469,69639.17,64572.54,68099.5,6697,6649,311,359,5528.54,78.91,3.57,4.26,13766.14,2637.05,68099.5,63647.0,31934.63,17407.77,13698.24,47672.51,79904.97
2026-04-23,East,Web,Apparel,Paid Search,87468.99,1627,439,981,10461,439,0,10461,42057.66,41126.89,45411.33,52094.3,1952,88870.93,82455.99,87468.99,6008,5947,106,167,8703.29,199.25,6.24,4.33,6401.92,3101.5,87468.99,67101.02,24203.79,7581.52,8292.58,35878.15,55706.18
2026-04-24,North,Web,Beauty,Social,29326.34,3245,1423,2406,17874,1423,0,17874,8620.94,18306.27,20705.4,32610.76,4240,29434.85,28498.54,29326.34,6911,7017,459,353,12069.93,20.61,5.05,2.81,17772.86,3391.55,29326.34,25273.51,48266.07,15082.14,24836.89,57883.38,97968.33
2026-04-25,Central,Web,Home,Direct,169947.19,2497,1655,2642,50618,1655,0,50618,78767.14,73546.61,91180.05,106489.64,6587,170525.64,169837.73,169947.19,5556,5843,457,170,14440.88,102.69,6.62,2.37,12656.81,3541.48,169947.19,149598.87,38846.02,12443.74,14534.42,33569.77,97771.07
2026-04-26,West,Web,Sports,Organic Search,156679.56,5348,1817,4099,45449,1817,0,45449,60602.52,122805.46,96077.04,113073.5,9102,158256.7,152877.91,156679.56,8081,8213,152,20,13812.0,86.23,6.08,4.3,4859.09,1850.79,156679.56,111057.45,33844.22,18668.27,21410.7,9894.88,107845.24
2026-04-27,North,Web,Sports,Email,76315.26,4958,1056,2246,15563,1056,0,15563,23332.52,36570.69,52982.74,69145.79,5079,77296.04,72073.6,76315.26,4885,4713,49,221,8073.62,72.27,4.64,2.58,4781.23,2263.25,76315.26,68182.31,56294.54,8097.64,21834.01,15476.02,106969.93
2026-04-28,West,Mobile,Apparel,Direct,47500.64,2464,1138,1790,55514,1138,0,55514,12957.14,36680.63,34543.5,34975.13,3230,47563.88,46583.77,47500.64,7124,7092,158,190,11081.83,41.74,5.1,2.71,12536.5,7970.87,47500.64,43910.22,58150.56,14285.82,20490.07,34200.6,103418.99
2026-04-29,East,Web,Beauty,Direct,19028.28,1777,1515,1950,51902,1515,0,51902,9286.96,9515.59,9741.32,11115.23,4110,19352.93,18785.13,19028.28,2305,1984,68,389,8441.64,12.56,6.09,1.35,3187.42,1410.88,19028.28,15000.45,15943.29,8584.96,14257.51,20211.91,42120.33
2026-04-30,Central,Mobile,Home,Organic Search,140615.47,2526,1435,4261,23565,1435,0,23565,59323.78,63384.07,81291.69,93256.84,9857,143518.37,132893.95,140615.47,3796,4115,376,57,7755.8,97.99,5.78,1.68,29264.15,6070.73,140615.47,107338.68,43664.92,605.52,13836.24,63846.38,86083.73
2026-05-01,East,Mobile,Sports,Direct,157144.25,2914,1087,3437,29517,1087,0,29517,64495.63,87826.77,92648.62,119562.28,6284,161817.89,160107.38,157144.25,5450,5235,106,321,13012.48,144.57,4.73,2.93,24352.05,7201.12,157144.25,135356.66,21855.05,6338.82,17583.2,50108.91,81645.75
2026-05-02,North,Web,Home,Social,67444.21,2897,636,1945,10653,636,0,10653,21418.9,55927.61,46025.31,53934.13,4297,69212.25,66531.22,67444.21,8683,8644,65,104,12025.91,106.04,5.7,1.76,18664.8,3686.8,67444.21,57048.77,57926.23,17245.71,2001.06,47803.83,93353.24
2026-05-03,South,Web,Sports,Direct,147777.44,3333,1321,2740,23814,1321,0,23814,43352.75,113457.62,104424.69,138555.46,3964,148077.41,142082.97,147777.44,7048,7291,393,150,2693.39,111.87,7.63,1.22,6716.1,1231.34,147777.44,89593.01,53808.85,5137.68,19599.07,38076.64,120112.24
2026-05-04,Central,In-Store,Electronics,Paid Search,150222.3,3423,1597,2478,44094,1597,39727,15571,52468.15,87425.13,97754.15,84050.48,5563,154626.4,149533.86,150222.3,3666,3876,283,73,3591.52,94.07,2.63,4.62,4270.69,940.82,150222.3,121152.1,17359.22,1738.0,11709.78,59340.63,56022.14
2026-05-05,South,Web,Sports,Email,172620.4,5669,891,1005,27664,891,0,27664,79164.97,104687.11,93455.43,143850.5,2384,176632.54,170939.86,172620.4,6339,6511,212,40,7444.55,193.74,5.19,4.22,4268.49,2611.64,172620.4,160780.66,46067.13,7560.59,14885.35,34769.99,111668.22
2026-05-06,North,In-Store,Sports,Direct,111611.21,5866,406,584,6755,406,2800,2528,51896.59,81127.2,59714.62,80548.86,715,112046.72,103134.18,111611.21,7705,7695,253,263,11394.56,274.9,2.38,2.87,4531.26,1392.47,111611.21,90425.41,11618.01,17977.83,24826.26,26222.49,78586.76
2026-05-07,East,In-Store,Apparel,Paid Search,32661.27,3849,770,1126,9700,770,7524,3343,16620.34,19423.05,16040.93,24948.53,1679,33083.61,32335.27,32661.27,5099,5153,318,264,10060.32,42.42,5.37,3.32,24620.1,4912.02,32661.27,30953.99,56567.73,4934.94,16989.79,30184.7,85977.02
2026-05-08,Central,Mobile,Beauty,Social,76154.58,5985,636,1019,7952,636,0,7952,19059.73,46015.36,57094.85,49617.76,1584,76245.25,72451.1,76154.58,2439,2632,448,255,13257.88,119.74,7.0,4.14,33425.12,6224.91,76154.58,62340.76,9728.84,15541.81,23584.65,67460.7,63740.63
2026-05-09,South,Web,Sports,Organic Search,15271.67,2165,919,2735,23126,919,0,23126,5553.69,13298.38,9717.98,12920.91,4251,15509.8,15387.45,15271.67,4405,4353,189,241,14745.4,16.62,6.58,3.62,27867.11,5474.1,15271.67,13938.5,7229.28,10852.38,20233.12,19428.75,42191.05
2026-05-10,East,In-Store,Home,Direct,119261.47,2167,1060,3275,16518,1060,15310,6343,33558.51,83327.35,85702.96,111902.44,7453,119346.61,113051.91,119261.47,2954,3336,419,37,9241.41,112.51,7.33,3.29,16384.37,6949.89,119261.47,75817.47,50586.43,10218.87,19675.08,58247.87,114051.11
2026-05-11,East,Mobile,Home,Email,26519.54,5112,1012,3144,19630,1012,0,19630,9851.81,19836.91,16667.73,17608.85,7056,27077.4,25049.23,26519.54,8920,9062,158,16,13525.71,26.21,6.87,3.48,3263.81,978.26,26519.54,22540.28,29087.35,10909.47,11840.24,69703.9,57119.71
2026-05-12,South,Web,Home,Email,110713.54,5830,1852,3592,28672,1852,0,28672,46449.02,87974.87,64264.52,63016.61,7419,111915.89,106072.73,110713.54,8347,8078,77,346,4217.64,59.78,6.85,1.57,17934.38,3356.19,110713.54,92869.52,7112.45,9868.48,10267.68,37930.89,46153.59
2026-05-13,South,Web,Beauty,Social,30788.47,5924,2171,4125,93274,2171,0,93274,12857.54,17023.42,17930.93,23286.35,8640,31430.89,29335.07,30788.47,2431,2101,21,351,13543.76,14.18,7.3,2.57,20675.91,3873.61,30788.47,20686.05,19076.41,5734.68,21240.21,62362.06,53037.21
2026-05-14,North,In-Store,Beauty,Email,150012.43,5635,2122,4052,105228,2122,92461,16746,67278.2,60115.06,82734.23,77831.1,5047,150101.59,140259.04,150012.43,2492,2631,475,336,3632.13,70.69,4.78,2.33,11583.02,3718.54,150012.43,95312.03,41898.17,19309.43,21580.35,52162.47,106137.28
2026-05-15,South,In-Store,Beauty,Organic Search,146008.44,5241,776,969,15771,776,10924,6154,53703.88,114585.26,92304.56,93232.54,1274,147475.04,145741.55,146008.44,2169,2484,368,53,8344.39,188.16,5.25,1.81,4047.37,1294.34,146008.44,98268.62,49871.88,13232.27,8765.61,43485.37,99839.52
2026-05-16,Central,In-Store,Beauty,Paid Search,130883.64,2665,283,879,10479,283,4973,1959,63901.16,80882.25,66982.48,60246.62,1444,133972.06,126147.47,130883.64,5903,6012,371,262,11211.46,462.49,5.73,4.55,34116.94,6794.03,130883.64,87556.77,50054.01,3826.19,23306.63,27038.0,95260.82
2026-05-17,North,In-Store,Sports,Email,21566.92,4288,2124,5030,28066,2124,27737,3832,5922.44,17478.4,15644.48,20673.69,7949,21932.66,21506.74,21566.92,4092,4184,119,27,2082.83,10.15,1.6,3.03,15707.74,2975.07,21566.92,15614.97,35934.96,15800.68,8706.0,34256.47,66643.75
2026-05-18,West,In-Store,Beauty,Email,162690.41,4975,485,700,8116,485,5170,1372,45609.66,83070.0,117080.75,100009.71,1174,162979.96,150324.46,162690.41,3577,3907,427,97,10353.59,335.44,3.22,3.75,1218.72,696.03,162690.41,150303.93,48969.7,19311.26,8434.83,10687.77,106718.7
2026-05-19,South,In-Store,Apparel,Social,88440.29,3590,599,802,7563,599,4427,2298,44855.62,48687.16,43584.67,41078.27,1685,89594.24,87172.01,88440.29,8863,8661,162,364,3903.43,147.65,3.62,4.43,16850.48,3669.32,88440.29,79929.81,20850.07,7183.27,2727.13,38076.47,43083.95
2026-05-20,North,Web,Beauty,Direct,133435.17,2464,2162,5872,44831,2162,0,44831,39581.86,101222.54,93853.31,80963.82,7250,135747.16,134777.22,133435.17,8043,8235,473,281,13243.85,61.72,2.85,4.57,9072.65,5014.59,133435.17,109866.27,23565.68,3284.06,23002.22,61621.92,74141.11
2026-05-21,South,Mobile,Home,Direct,132183.61,5049,485,892,10523,485,0,10523,56003.87,110686.83,76179.74,97273.13,1930,134713.39,133099.85,132183.61,6381,6556,419,244,6857.49,272.54,4.33,2.02,12499.73,2734.18,132183.61,105883.31,21344.45,16950.86,3732.87,42478.83,71210.12
2026-05-22,West,Mobile,Beauty,Email,68273.25,2909,520,1328,7833,520,0,7833,26027.48,37971.03,42245.77,63667.11,2057,68488.15,66361.66,68273.25,4351,4511,264,104,1524.7,131.29,7.63,3.41,31874.92,6097.55,68273.25,64779.54,52630.5,4245.56,9205.8,29438.76,85181.99
2026-05-23,Central,In-Store,Beauty,Paid Search,90933.74,1984,702,2034,18636,702,13942,6938,38585.09,67126.07,52348.65,76761.92,4282,92527.75,90240.75,90933.74,5865,5929,94,30,9654.87,129.54,4.16,4.88,31051.94,7490.39,90933.74,81925.5,45316.97,18828.61,14407.62,37474.11,101581.78
2026-05-24,Central,Web,Beauty,Email,115512.55,4953,1623,2506,21853,1623,0,21853,56046.27,73221.95,59466.28,49743.35,3870,117742.47,108974.41,115512.55,4042,3905,40,177,14528.56,71.17,3.02,3.99,10750.32,4488.12,115512.55,88411.31,23007.71,7071.47,16714.06,61494.37,61716.25
2026-05-25,West,Web,Beauty,Direct,161371.13,2598,456,1384,7299,456,0,7299,69086.14,130193.38,92284.99,133349.77,2756,161438.45,148868.02,161371.13,2800,3268,496,28,3374.18,353.88,2.97,1.57,5805.09,2881.04,161371.13,140101.45,8196.89,2833.81,18072.4,67113.73,69108.03
2026-05-26,West,Mobile,Sports,Direct,152872.99,4245,2107,2880,38417,2107,0,38417,77996.7,75627.05,74876.29,97828.08,5811,156663.05,152591.63,152872.99,2053,2440,443,56,5367.19,72.55,1.58,4.79,37331.18,6953.46,152872.99,111028.78,26693.55,3024.53,13505.72,51887.6,72572.22
2026-05-27,North,In-Store,Home,Direct,163609.18,5368,331,977,9023,331,8044,3267,77219.23,80054.03,86389.95,80680.16,1579,165425.2,161882.28,163609.18,2280,2191,93,182,7358.24,494.29,3.03,4.36,5329.76,1083.97,163609.18,141641.23,21168.73,6666.78,17972.02,61453.24,70011.58
2026-05-28,North,Web,Apparel,Direct,79644.81,5881,1855,3617,27120,1855,0,27120,28092.78,57213.51,51552.03,41383.53,7036,81608.08,78360.93,79644.81,4874,4505,31,400,7344.22,42.94,7.7,3.61,16882.81,5212.47,79644.81,51467.27,25569.21,12183.21,6039.35,19950.85,56206.83
2026-05-29,West,In-Store,Sports,Direct,104155.74,5532,1563,4437,23581,1563,12181,6502,41729.48,46973.51,62426.26,63502.23,6717,105101.28,104356.24,104155.74,2335,2439,367,263,5583.23,66.64,1.8,4.93,13848.82,6145.83,104155.74,69858.82,28381.72,13636.32,3420.95,15792.76,64489.66
2026-05-30,West,Mobile,Apparel,Email,130726.59,2753,1032,2229,13546,1032,0,13546,67130.94,64746.02,63595.65,85314.87,4323,133700.27,125628.83,130726.59,8690,8898,434,226,3157.72,126.67,7.71,3.62,19500.2,5215.4,130726.59,107243.92,13118.23,18847.27,15673.3,48719.89,73233.26
2026-05-31,South,In-Store,Home,Social,154654.71,5222,734,1451,11781,734,8418,2244,76711.19,88727.01,77943.52,80465.03,2048,155963.21,152692.33,154654.71,6524,6459,47,112,9391.41,210.7,3.88,4.56,34591.73,7791.75,154654.71,145193.03,18333.21,19838.48,21384.05,38074.8,83695.25
2026-06-01,South,In-Store,Electronics,Organic Search,77336.29,3764,500,905,19721,500,9118,2342,24483.73,62078.79,52852.56,49498.42,2053,78790.73,75198.37,77336.29,3787,3568,38,257,12159.88,154.67,1.77,4.72,14380.48,7062.47,77336.29,69270.19,50306.75,984.86,20356.6,55536.9,86497.74
2026-06-02,North,In-Store,Beauty,Paid Search,161864.46,3260,1929,4407,48889,1929,46895,7753,46971.32,110704.66,114893.14,135685.83,8361,163119.17,162451.7,161864.46,4796,4863,391,324,9326.21,83.91,5.56,1.63,26391.66,7736.23,161864.46,112209.53,36278.53,16144.38,13850.17,52116.11,106978.83
2026-06-03,North,Web,Electronics,Social,129945.37,2220,886,1120,31906,886,0,31906,50226.71,90117.17,79718.66,65528.18,1440,130211.59,123614.64,129945.37,8087,8140,308,255,11643.6,146.67,5.9,2.74,22154.44,4090.17,129945.37,106850.65,45300.81,11285.06,21551.62,28100.27,97795.94
2026-06-04,East,Web,Beauty,Social,128719.98,1500,1321,1545,28163,1321,0,28163,70333.9,63931.88,58386.08,69878.67,2548,131910.54,121522.06,128719.98,6372,6461,293,204,3664.64,97.44,7.0,2.81,16947.4,5590.22,128719.98,80030.55,25346.3,8629.48,11711.47,28876.63,66650.85
2026-06-05,North,In-Store,Home,Email,13070.84,3266,1728,2023,61588,1728,35650,8053,4644.06,6492.27,8426.78,8566.15,4805,13128.43,12771.31,13070.84,4911,5126,230,15,7514.25,7.56,6.9,3.18,22145.76,7452.82,13070.84,9498.9,19270.38,14943.43,19252.59,25580.74,56036.24
2026-06-06,East,In-Store,Beauty,Direct,154288.91,5931,1316,1518,30214,1316,13795,10671,49950.67,106571.04,104338.24,101555.12,3500,156338.19,153405.23,154288.91,6635,6596,247,286,11292.59,117.24,3.7,1.64,35883.01,7615.18,154288.91,142021.2,52646.48,14958.76,5502.86,24729.22,103574.64
2026-06-07,North,Web,Apparel,Social,174610.26,4620,1507,4187,32478,1507,0,32478,92781.08,102960.8,81829.18,119801.48,6082,174985.3,165269.13,174610.26,4446,4332,244,358,11998.85,115.87,3.64,2.4,24443.11,7411.62,174610.26,126435.26,40571.46,9900.89,18655.69,32066.57,105068.48
2026-06-08,South,In-Store,Sports,Paid Search,104964.82,4662,1913,5687,39175,1913,17346,5109,41646.84,75758.53,63317.98,68181.1,8016,107036.3,102003.35,104964.82,3223,3336,181,68,7857.51,54.87,2.52,2.54,9545.84,3464.72,104964.82,74581.02,6572.96,19199.9,21635.56,19015.64,67862.75
2026-06-09,South,In-Store,Electronics,Social,68168.91,5870,467,654,16043,467,8001,4469,29217.75,38295.51,38951.16,59497.85,838,69779.83,67216.77,68168.91,6015,6094,454,375,10721.61,145.97,5.41,1.12,8941.29,4954.53,68168.91,42925.74,24910.85,2396.67,3485.43,38572.04,48642.3
2026-06-10,Central,In-Store,Sports,Social,148808.64,3819,1946,2501,40982,1946,35166,5375,41156.52,90258.51,107652.12,113255.7,3043,152070.46,148888.92,148808.64,4755,4841,178,92,11753.25,76.47,5.72,1.87,26654.34,6311.56,148808.64,117964.9,24334.82,6328.66,7063.41,36626.43,71703.6
2026-06-11,Central,Mobile,Beauty,Email,31153.54,3820,1644,5116,32739,1644,0,32739,15155.59,25087.0,15997.95,19819.64,11454,31884.02,30390.86,31153.54,5929,6030,390,289,3346.73,18.95,5.61,1.62,8713.7,5677.33,31153.54,23895.14,5389.83,16450.3,15149.28,37347.62,42935.3
2026-06-12,Central,Mobile,Home,Direct,178191.93,3635,212,622,4788,212,0,4788,70194.32,81095.55,107997.61,138086.01,828,179606.47,170667.57,178191.93,2746,2558,72,260,8777.82,840.53,4.95,4.54,30143.91,7052.8,178191.93,150976.47,7570.41,2540.81,6240.84,60678.06,57777.86
2026-06-13,Central,Web,Home,Paid Search,86361.27,3138,1599,3734,45048,1599,0,45048,22577.88,61551.4,63783.39,74003.69,6201,88918.36,86557.11,86361.27,2694,2578,250,366,10179.98,54.01,7.59,2.63,16425.58,3613.47,86361.27,59021.75,37641.26,9894.74,8293.83,12053.05,78030.94
2026-06-14,West,In-Store,Home,Direct,128381.09,1694,258,338,5243,258,2817,1577,56338.36,51447.86,72042.73,87464.83,841,129185.32,124344.02,128381.09,6183,5945,54,292,5183.27,497.6,3.06,4.72,4524.31,2306.85,128381.09,121245.78,15697.16,16112.14,17093.82,27266.94,75142.57
2026-06-15,Central,Mobile,Sports,Organic Search,19295.89,1723,297,651,6275,297,0,6275,7940.59,10653.43,11355.3,11684.92,992,19418.88,18151.19,19295.89,8571,8676,479,374,10521.21,64.97,2.49,4.68,13972.28,6338.55,19295.89,12355.51,34510.61,12173.83,2407.53,38513.07,52597.45
2026-06-16,North,Web,Apparel,Email,168721.8,1933,2122,5311,31464,2122,0,31464,76804.9,146020.81,91916.9,115057.35,13030,171684.33,163940.73,168721.8,8117,8273,334,178,6292.01,79.51,6.42,1.36,16668.29,6454.19,168721.8,135912.66,52888.35,7830.24,20614.15,54359.8,115849.94
2026-06-17,Central,In-Store,Sports,Organic Search,29254.27,5276,1100,2526,48972,1100,25471,13108,15611.45,16841.38,13642.82,16195.2,5955,29394.15,29073.71,29254.27,2731,2614,48,165,10938.5,26.59,7.42,3.09,8856.79,2917.81,29254.27,23943.59,26871.8,13474.27,12494.27,63790.02,57698.9
2026-06-18,East,Web,Electronics,Organic Search,40422.34,2979,1118,3445,15614,1118,0,15614,16423.41,32012.46,23998.93,26309.2,5029,41210.2,41080.3,40422.34,5684,5502,188,370,11619.22,36.16,7.8,3.53,9853.87,6202.41,40422.34,34678.32,24365.66,18003.23,13911.32,14266.34,64172.97
2026-06-19,South,Mobile,Home,Direct,147087.04,5830,1505,3258,39344,1505,0,39344,65586.8,72743.86,81500.24,90881.63,5473,150625.52,146471.9,147087.04,7603,7709,163,57,7718.17,97.73,5.54,3.17,10011.21,5724.27,147087.04,129976.15,55791.51,8715.23,7802.1,42936.55,99573.33
